City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Dubbo,AU,2020-10-22 23:12:52,-32.25,148.62,73.4,56,29,11.41
305,Teguldet,RU,2020-10-22 23:16:14,57.31,88.17,30.43,97,51,5.84
306,Mahebourg,MU,2020-10-22 23:16:14,-20.41,57.7,71.6,88,75,11.41
307,Nabire,ID,2020-10-22 23:16:14,-3.37,135.48,79.09,72,92,1.01
308,Jabinyanah,TN,2020-10-22 23:16:14,35.03,10.91,73.4,73,0,8.05
309,Colares,PT,2020-10-22 23:16:14,38.8,-9.45,60.01,89,47,6.13
310,Kargasok,RU,2020-10-22 23:16:15,59.06,80.86,30.65,96,98,8.93
311,Leningradskiy,RU,2020-10-22 23:16:15,69.38,178.42,30.2,92,0,7.02
312,Camacha,PT,2020-10-22 23:16:15,33.08,-16.33,66.2,72,20,9.17
313,Tucuman,AR,2020-10-22 23:12:33,-26.82,-65.22,75.2,69,90,5.82
314,Mezen,RU,2020-10-22 23:16:15,65.85,44.24,26.35,98,95,7.54
315,Umea,SE,2020-10-22 23:16:15,63.83,20.26,32.0,96,90,8.05
316,Verkh-Usugli,RU,2020-10-22 23:16:15,52.7,115.17,22.89,97,0,1.48
317,Daru,PG,2020-10-22 23:16:15,-9.08,143.21,82.15,75,87,9.57
318,Kruisfontein,ZA,2020-10-22 23:16:16,-34.0,24.73,59.0,90,0,5.19
319,Mega,ET,2020-10-22 23:16:16,4.05,38.3,63.86,77,75,6.6
320,Korhogo,CI,2020-10-22 23:16:16,9.45,-5.63,76.48,68,39,2.91
321,Elko,US,2020-10-22 23:15:05,41.0,-115.5,50.0,26,23,5.99
322,Erzin,TR,2020-10-22 23:16:16,36.96,36.2,71.01,79,0,1.99
323,Narodychi,UA,2020-10-22 23:16:16,51.2,29.08,51.15,86,91,7.31
324,Marawi,PH,2020-10-22 23:16:16,8.0,124.29,78.01,80,100,8.99
325,San Miguel,SV,2020-10-22 23:16:16,13.48,-88.18,82.4,78,20,2.24
326,San Cristobal,VE,2020-10-22 23:11:35,7.77,-72.22,89.6,55,20,9.17
327,Benemerito De Las Americas,MX,2020-10-22 23:16:17,16.52,-90.64,82.94,74,41,2.37
328,Puerto Baquerizo Moreno,EC,2020-10-22 23:16:17,-0.9,-89.6,69.37,84,53,9.93
329,Rawson,AR,2020-10-22 23:16:17,-43.3,-65.1,66.27,47,0,21.7
330,Awbari,LY,2020-10-22 23:16:17,26.59,12.78,71.01,40,0,7.16
331,Mercedes,AR,2020-10-22 23:16:17,-34.65,-59.43,61.0,96,100,9.48
332,Miraflores,MX,2020-10-22 23:16:17,19.22,-98.81,77.0,13,40,12.75
333,Victor Harbor,AU,2020-10-22 23:16:18,-35.57,138.62,62.01,85,100,9.91
334,Marsabit,KE,2020-10-22 23:16:18,2.33,37.99,69.17,73,56,21.94
335,Xiongyue,CN,2020-10-22 23:16:18,40.18,122.12,40.87,63,0,11.92
336,Hovd,MN,2020-10-22 23:16:18,48.01,91.64,34.07,73,14,2.44
337,Boa Vista,BR,2020-10-22 23:13:52,2.82,-60.67,84.2,66,40,5.82
338,Buritis,BR,2020-10-22 23:12:15,-15.62,-46.42,75.22,74,86,4.03
339,Nargana,PA,2020-10-22 23:16:18,9.44,-78.59,81.84,78,61,2.04
340,Urazovo,RU,2020-10-22 23:16:18,50.08,38.04,49.17,68,88,9.71
341,Dudinka,RU,2020-10-22 23:16:19,69.41,86.18,6.8,92,40,11.18
342,Bontang,ID,2020-10-22 23:14:45,0.13,117.5,78.42,85,66,6.85
343,Aguimes,ES,2020-10-22 23:16:19,27.91,-15.45,69.01,68,40,10.29
344,Severnyy,RU,2020-10-22 23:16:19,50.68,36.55,48.2,70,0,8.95
345,Frankfort,ZA,2020-10-22 23:16:19,-27.27,28.48,64.04,63,66,6.2
346,Tarnogskiy Gorodok,RU,2020-10-22 23:16:19,60.5,43.58,30.61,94,100,10.11
347,Ostrow Wielkopolski,PL,2020-10-22 23:16:19,51.66,17.81,55.0,92,97,1.01
348,Harper,LR,2020-10-22 23:16:19,4.38,-7.72,77.56,88,94,5.66
349,Carballo,ES,2020-10-22 23:16:19,43.21,-8.69,57.99,93,20,5.82
350,Rio Gallegos,AR,2020-10-22 23:16:20,-51.62,-69.22,55.4,62,0,11.41
351,Pokhara,NP,2020-10-22 23:16:20,28.23,83.98,64.18,28,0,5.55
352,San Rafael,AR,2020-10-22 23:16:20,-34.62,-68.33,72.55,47,0,10.36
353,Winterberg,DE,2020-10-22 23:16:20,51.2,8.53,55.99,93,98,7.45
354,Kavaratti,IN,2020-10-22 23:16:20,10.57,72.64,80.13,77,80,16.15
355,Olsberg,DE,2020-10-22 23:16:20,51.35,8.5,59.0,92,96,8.01
356,Urengoy,RU,2020-10-22 23:16:21,65.97,78.37,9.54,95,99,8.01
357,Hay River,CA,2020-10-22 23:15:05,60.82,-115.8,26.6,86,90,9.17
358,Valparaiso,CL,2020-10-22 23:16:21,-33.04,-71.63,57.2,76,0,3.36
359,Nsanje,MW,2020-10-22 23:16:21,-16.92,35.26,67.64,88,1,3.49
360,Atar,MR,2020-10-22 23:12:17,20.52,-13.05,87.15,31,4,8.99
361,Maputo,MZ,2020-10-22 23:12:23,-25.97,32.59,73.4,83,75,3.36
362,Lebedyn,UA,2020-10-22 23:16:21,50.59,34.48,50.31,69,92,8.57
363,Hami,CN,2020-10-22 23:16:21,42.8,93.45,46.44,47,91,0.29
364,Heihe,CN,2020-10-22 23:16:22,50.24,127.49,24.8,58,20,8.95
365,Margate,GB,2020-10-22 23:16:22,51.38,1.39,51.01,66,1,11.36
366,Kampot,KH,2020-10-22 23:16:22,10.62,104.18,77.0,88,40,4.7
367,Kutum,SD,2020-10-22 23:16:22,14.2,24.67,74.39,19,98,10.29
368,Bertoua,CM,2020-10-22 23:16:22,4.58,13.68,70.88,90,100,1.9
369,Palmer,US,2020-10-22 23:16:22,42.16,-72.33,71.6,64,75,0.96
370,Olafsvik,IS,2020-10-22 23:16:22,64.89,-23.71,42.53,68,100,29.97
371,Ponta Do Sol,PT,2020-10-22 23:16:23,32.67,-17.1,64.4,68,20,3.36
372,Markova,UA,2020-10-22 23:16:23,48.68,24.41,48.15,60,81,5.26
373,La Ronge,CA,2020-10-22 23:16:23,55.1,-105.28,26.6,63,90,13.87
374,Grindavik,IS,2020-10-22 23:16:23,63.84,-22.43,42.8,75,75,28.86
375,Manokwari,ID,2020-10-22 23:16:23,-0.87,134.08,83.8,71,90,8.63
376,Taylor,US,2020-10-22 23:16:23,32.3,-99.83,87.8,37,1,20.8
377,Deder,ET,2020-10-22 23:16:24,9.32,41.45,56.12,41,92,2.48
378,Barra,BR,2020-10-22 23:16:24,-11.09,-43.14,84.65,37,47,6.35
379,Yuci,CN,2020-10-22 23:16:24,37.68,112.73,28.4,74,0,2.24
380,Axim,GH,2020-10-22 23:16:24,4.87,-2.24,77.72,89,13,7.83
381,Kobryn,BY,2020-10-22 23:16:24,52.21,24.36,52.09,87,99,7.65
382,Vuktyl,RU,2020-10-22 23:16:25,63.86,57.31,22.23,97,99,6.55
383,Jacareacanga,BR,2020-10-22 23:16:25,-6.22,-57.75,83.1,60,74,1.1
384,Maksatikha,RU,2020-10-22 23:16:25,57.8,35.88,46.49,96,100,8.16
385,Ballina,AU,2020-10-22 23:16:25,-28.87,153.57,80.01,73,40,6.93
386,Flin Flon,CA,2020-10-22 23:15:04,54.77,-101.86,28.4,63,90,10.29
387,Phan Thiet,VN,2020-10-22 23:16:25,10.93,108.1,75.45,89,99,2.73
388,Maniitsoq,GL,2020-10-22 23:16:25,65.42,-52.9,25.74,86,16,6.38
389,Mudon,MM,2020-10-22 23:16:25,16.26,97.72,73.63,93,97,5.64
390,Hamilton,US,2020-10-22 23:16:26,39.18,-84.53,75.2,64,40,4.7
391,Ambon,ID,2020-10-22 23:16:26,-3.7,128.18,77.0,88,40,6.93
392,Yining,CN,2020-10-22 23:16:26,29.04,114.56,52.21,76,0,2.15
393,Sunrise Manor,US,2020-10-22 23:15:52,36.21,-115.07,88.0,12,1,7.56
394,Karratha,AU,2020-10-22 23:16:26,-20.74,116.85,72.18,39,75,8.48
395,Zhigansk,RU,2020-10-22 23:16:26,66.77,123.37,20.48,95,100,23.29
396,Viking,CA,2020-10-22 23:16:26,53.1,-111.77,21.0,65,97,7.0
397,Yanam,IN,2020-10-22 23:16:26,16.73,82.22,74.08,90,100,3.27
398,Tabory,RU,2020-10-22 23:16:27,58.52,64.55,23.88,94,95,10.22
399,Okha,RU,2020-10-22 23:16:27,53.57,142.95,44.1,85,99,3.04
400,Pisticci,IT,2020-10-22 23:16:27,40.39,16.56,52.0,100,5,1.12
401,Lakes Entrance,AU,2020-10-22 23:16:27,-37.88,147.98,66.02,59,82,4.0
402,Saint-Francois,FR,2020-10-22 23:16:27,46.42,3.91,63.0,72,0,9.17
403,Waingapu,ID,2020-10-22 23:16:27,-9.66,120.26,80.94,67,43,2.42
404,Alekseyevsk,RU,2020-10-22 23:16:27,57.84,108.35,33.55,90,81,8.63
405,Besuki,ID,2020-10-22 23:16:27,-7.73,113.7,81.07,72,25,0.96
406,Broken Hill,AU,2020-10-22 23:16:27,-31.95,141.43,71.6,49,98,12.75
407,Telma,RU,2020-10-22 23:16:28,52.7,103.71,30.2,80,0,6.71
408,Guerrero Negro,MX,2020-10-22 23:16:28,27.98,-114.06,72.7,63,4,13.87
409,Alta Floresta,BR,2020-10-22 23:16:28,-9.88,-56.09,81.16,63,69,2.73
410,Laguna,US,2020-10-22 23:14:31,38.42,-121.42,80.6,12,1,14.99
411,Chimbarongo,CL,2020-10-22 23:13:58,-34.7,-71.05,78.8,36,0,9.17
412,Poniatowa,PL,2020-10-22 23:16:28,51.18,22.13,53.01,93,0,9.17
413,Cherat,PK,2020-10-22 23:16:29,33.82,71.89,64.4,63,0,4.7
414,Pauini,BR,2020-10-22 23:16:29,-7.71,-66.98,74.93,91,94,2.24
415,Narsaq,GL,2020-10-22 23:16:03,60.92,-46.05,23.0,57,0,6.93
416,Tudela,ES,2020-10-22 23:16:29,42.06,-1.6,59.0,87,20,11.41
417,Tarakan,ID,2020-10-22 23:15:20,3.3,117.63,77.52,88,100,6.91
418,Herat,AF,2020-10-22 23:16:29,34.5,62.0,44.24,60,0,14.88
419,Gushikawa,JP,2020-10-22 23:16:29,26.35,127.87,73.4,83,75,12.75
420,Scotts Valley,US,2020-10-22 23:14:02,37.05,-122.01,72.0,71,0,1.99
421,Okhotsk,RU,2020-10-22 23:16:30,59.38,143.3,38.46,92,100,36.26
422,Ofunato,JP,2020-10-22 23:16:30,39.07,141.72,60.78,92,100,1.99
423,Aquiraz,BR,2020-10-22 23:16:30,-3.9,-38.39,80.6,78,0,9.17
424,Musoma,TZ,2020-10-22 23:16:30,-1.5,33.8,73.26,71,100,5.28
425,Pahrump,US,2020-10-22 23:12:04,36.21,-115.98,87.01,10,0,1.01
426,Ileza,RU,2020-10-22 23:16:31,61.05,43.9,27.84,96,100,9.4
427,Korla,CN,2020-10-22 23:13:10,41.76,86.15,46.51,47,0,4.92
428,Worcester,US,2020-10-22 23:16:31,42.33,-71.83,71.6,56,90,5.23
429,Ambovombe,MG,2020-10-22 23:16:31,-25.17,46.08,68.29,87,0,11.3
430,Simav,TR,2020-10-22 23:16:31,39.09,28.98,56.52,61,0,4.38
431,Corinto,GR,2020-10-22 23:16:31,37.94,22.96,64.0,71,0,1.81
432,Monze,ZM,2020-10-22 23:16:31,-16.28,27.48,70.77,43,3,4.85
433,Pemangkat,ID,2020-10-22 23:16:32,1.17,108.97,78.89,82,100,5.26
434,Gazanjyk,TM,2020-10-22 23:16:32,39.24,55.52,52.83,46,86,8.72
435,Lampazos De Naranjo,MX,2020-10-22 23:16:32,27.02,-100.52,88.29,41,0,10.8
436,San Carlos,VE,2020-10-22 23:16:32,9.66,-68.58,77.4,91,100,1.54
437,Taoudenni,ML,2020-10-22 23:16:32,22.68,-3.98,85.93,14,5,9.17
438,Haines Junction,CA,2020-10-22 23:16:32,60.75,-137.51,25.45,78,0,2.73
439,Mpongwe,ZM,2020-10-22 23:16:32,-13.51,28.16,70.54,45,27,8.16
440,Dryden,CA,2020-10-22 23:16:33,49.78,-92.75,32.0,94,90,4.7
441,Emba,KZ,2020-10-22 23:16:33,48.83,58.14,27.36,91,0,5.68
442,Rurrenabaque,BO,2020-10-22 23:16:33,-14.44,-67.53,93.2,55,40,4.7
443,Sao Joao Da Barra,BR,2020-10-22 23:16:33,-21.64,-41.05,71.11,81,24,12.53
444,Liwale,TZ,2020-10-22 23:16:33,-9.77,37.93,71.6,77,28,1.66
445,Mitchell,US,2020-10-22 23:16:33,43.71,-98.03,35.6,97,90,14.99
446,Sistranda,NO,2020-10-22 23:16:33,63.73,8.83,32.0,67,40,3.36
447,Shadrinsk,RU,2020-10-22 23:16:34,56.09,63.63,28.09,93,83,11.72
448,Hellin,ES,2020-10-22 23:16:34,38.51,-1.7,55.99,90,100,2.66
449,Piribebuy,PY,2020-10-22 23:16:34,-25.48,-57.05,95.0,34,20,8.05
450,Evensk,RU,2020-10-22 23:16:35,61.95,159.23,36.66,84,82,2.66
451,Mount Isa,AU,2020-10-22 23:16:35,-20.73,139.5,75.2,78,90,4.7
452,Asau,RO,2020-10-22 23:16:35,46.43,26.4,50.0,73,0,5.53
453,Leh,IN,2020-10-22 23:16:35,34.17,77.58,33.12,68,0,3.18
454,Mount Pleasant,US,2020-10-22 23:15:08,32.79,-79.86,75.99,83,1,9.55
455,Beba,CU,2020-10-22 23:16:36,22.44,-79.73,82.4,78,75,12.75
456,Pedernales,DO,2020-10-22 23:16:36,18.04,-71.74,80.6,83,75,6.35
457,Obera,AR,2020-10-22 23:16:36,-27.49,-55.12,77.61,60,100,2.28
458,Champerico,GT,2020-10-22 23:16:36,14.3,-91.92,82.4,83,75,6.93
459,Nisia Floresta,BR,2020-10-22 23:12:37,-6.09,-35.21,78.8,83,40,5.82
460,Palmas De Monte Alto,BR,2020-10-22 23:16:36,-14.27,-43.16,80.1,52,87,5.88
461,Houlton,US,2020-10-22 23:16:36,46.13,-67.84,45.0,87,1,3.8
462,Santa Rosalia,MX,2020-10-22 23:16:37,27.32,-112.28,85.84,40,0,4.16
463,Muravlenko,RU,2020-10-22 23:16:37,63.79,74.52,15.75,97,100,10.78
464,Vaitape,PF,2020-10-22 23:16:37,-16.52,-151.75,79.9,71,4,7.14
465,Beyneu,KZ,2020-10-22 23:16:37,45.32,55.2,30.67,93,0,0.85
466,Gizo,SB,2020-10-22 23:16:37,-8.1,156.84,83.03,73,89,6.51
467,Gweta,BW,2020-10-22 23:16:37,-20.18,25.23,78.24,28,0,14.5
468,Horta,PT,2020-10-22 23:16:37,38.53,-28.63,64.72,69,30,8.05
469,Billings,US,2020-10-22 23:16:38,45.78,-108.5,26.01,68,90,9.17
470,Zalantun,CN,2020-10-22 23:16:38,48.0,122.72,27.25,83,0,6.69
471,Aswan,EG,2020-10-22 23:16:38,24.09,32.91,78.1,29,0,8.81
472,Mecca,SA,2020-10-22 23:16:38,21.43,39.83,81.99,15,0,10.11
473,Peterborough,GB,2020-10-22 23:16:38,52.57,-0.25,44.6,87,14,6.93
474,Fare,PF,2020-10-22 23:16:39,-16.7,-151.02,79.95,70,22,7.9
475,Kunming,CN,2020-10-22 23:15:48,25.04,102.72,52.0,81,0,4.47
476,Kusa,RU,2020-10-22 23:16:39,55.34,59.44,22.78,96,95,8.9
477,Teahupoo,PF,2020-10-22 23:16:39,-17.83,-149.27,80.6,65,75,3.36
478,Shingu,JP,2020-10-22 23:16:39,33.73,135.98,64.4,93,75,5.82
479,Padre Bernardo,BR,2020-10-22 23:16:40,-15.35,-48.5,76.6,63,57,0.54
480,Louis Trichardt,ZA,2020-10-22 23:16:40,-23.04,29.9,61.81,83,1,7.63
481,Vestmannaeyjar,IS,2020-10-22 23:16:40,63.44,-20.27,43.41,85,99,49.1
482,Bonfim,BR,2020-10-22 23:16:40,3.08,-59.95,86.67,52,53,5.01
483,Yakima,US,2020-10-22 23:15:51,46.47,-120.67,54.0,30,20,8.05
484,Fallon,US,2020-10-22 23:15:35,39.47,-118.78,57.2,24,20,11.41
485,Aketi,CD,2020-10-22 23:16:41,2.74,23.78,70.52,92,100,0.49
486,Alyangula,AU,2020-10-22 23:16:41,-13.85,136.42,82.4,78,40,9.17
487,Ahipara,NZ,2020-10-22 23:16:41,-35.17,173.17,67.6,72,60,7.05
488,Flinders,AU,2020-10-22 23:14:37,-34.58,150.86,73.99,74,8,7.0
489,Paka,MY,2020-10-22 23:16:41,4.64,103.44,75.2,94,99,2.35
490,Algiers,DZ,2020-10-22 23:14:29,36.75,3.04,73.4,53,75,12.75
491,Tazovskiy,RU,2020-10-22 23:16:41,67.47,78.7,10.26,96,94,9.19
492,Urumqi,CN,2020-10-22 23:16:42,43.8,87.6,44.6,42,0,6.71
493,Meulaboh,ID,2020-10-22 23:16:42,4.14,96.13,76.96,82,100,3.38
494,Hirosaki,JP,2020-10-22 23:16:42,40.59,140.47,60.01,93,75,2.24
495,Gunjur,GM,2020-10-22 23:16:42,13.2,-16.73,80.6,94,0,9.44
496,Ventspils,LV,2020-10-22 23:16:42,57.39,21.56,55.4,93,0,19.46
497,Bad Wurzach,DE,2020-10-22 23:16:42,47.9,9.9,55.4,87,99,6.93
498,Kaseda,JP,2020-10-22 23:16:43,31.42,130.32,57.2,93,75,12.75
499,Nuuk,GL,2020-10-22 23:16:43,64.18,-51.72,28.4,74,0,18.34
500,Bay Saint Louis,US,2020-10-22 23:16:43,30.31,-89.33,78.8,74,1,11.41
501,Inhambane,MZ,2020-10-22 23:16:43,-23.86,35.38,71.24,79,69,8.1
502,Yaan,NG,2020-10-22 23:16:43,7.38,8.57,76.05,89,95,5.28
503,Oropesa,PE,2020-10-22 23:16:43,-13.59,-71.77,55.4,58,75,10.29
504,Gilbues,BR,2020-10-22 23:16:44,-9.83,-45.34,86.65,26,44,5.32
505,Maamba,ZM,2020-10-22 23:16:44,-17.37,27.15,75.69,42,6,2.28
506,College,US,2020-10-22 23:16:44,64.86,-147.8,28.0,62,1,4.7
507,Chabahar,IR,2020-10-22 23:16:44,25.29,60.64,76.05,34,0,8.59
508,Vanavara,RU,2020-10-22 23:16:45,60.34,102.28,38.88,83,96,14.45
509,Sabang,ID,2020-10-22 23:16:45,5.89,95.32,82.94,75,100,13.27
510,Tomatlan,MX,2020-10-22 23:16:45,19.93,-105.25,83.26,82,62,7.34
511,Ucluelet,CA,2020-10-22 23:13:14,48.93,-125.55,52.0,76,75,6.93
512,Saint-Georges,GD,2020-10-22 23:16:45,12.06,-61.75,84.2,79,75,14.99
513,Wajid,SO,2020-10-22 23:16:45,3.81,43.25,75.85,82,85,15.77
514,Vestmanna,FO,2020-10-22 23:16:45,62.16,-7.17,42.8,81,100,20.8
515,Verkhnevilyuysk,RU,2020-10-22 23:16:45,63.45,120.32,20.97,95,69,9.48
516,Tarko-Sale,RU,2020-10-22 23:16:45,64.92,77.78,14.07,96,99,8.1
517,Shimanovsk,RU,2020-10-22 23:16:45,52.0,127.7,26.56,93,99,10.83
518,Kurilsk,RU,2020-10-22 23:16:46,45.23,147.88,56.44,82,100,18.79
519,Haren,DE,2020-10-22 23:16:46,52.78,7.23,54.0,93,3,1.99
520,Altea,ES,2020-10-22 23:16:46,38.6,-0.05,68.0,90,100,1.01
521,Newport,GB,2020-10-22 23:15:58,51.59,-3.0,52.0,90,44,2.19
522,Gimli,CA,2020-10-22 23:16:46,50.63,-96.99,34.0,98,95,8.9
523,The Valley,AI,2020-10-22 23:16:46,18.22,-63.06,84.2,79,20,5.82
524,Weiser,US,2020-10-22 23:12:22,44.25,-116.97,55.4,17,1,9.17
525,Ust-Tsilma,RU,2020-10-22 23:16:46,65.44,52.15,20.5,96,0,3.53
526,Da Lat,VN,2020-10-22 23:16:47,11.95,108.44,60.03,100,100,1.52
527,Bouna,CI,2020-10-22 23:16:47,9.27,-3.0,76.33,65,54,2.68
528,Vangaindrano,MG,2020-10-22 23:16:47,-23.35,47.6,70.34,90,26,5.23
529,Surt,LY,2020-10-22 23:16:47,31.21,16.59,67.64,63,0,4.43
530,Stramberk,CZ,2020-10-22 23:16:47,49.59,18.12,48.2,93,0,10.29
531,Pitimbu,BR,2020-10-22 23:16:47,-7.47,-34.81,77.0,94,75,9.17
